from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
70076,70200,1,,,,,,61170799,61804779
70076,70200,1,,,,,,61170799,61718361
70076,70200,1,,,,,,61170799,62089065
70076,70200,1,,,,,,61170799,61800137
70076,70200,1,,,,,,61338700,61804779
70076,70200,1,,,,,,61338700,61718361
70076,70200,1,,,,,,61338700,62089065
70076,70200,1,,,,,,61338700,61800137
70077,70020,1,,,,,,61319116,60965377
70077,70020,1,,,,,,61319116,60970897
70077,70020,1,,,,,,61319116,61512386
70077,70020,1,,,,,,61319116,61187731
70077,70020,1,,,,,,61319116,61187843
70077,70020,1,,,,,,61319116,61338972
70077,70020,1,,,,,,61187358,60965377
70077,70020,1,,,,,,61187358,60970897
70077,70020,1,,,,,,61187358,61512386
70077,70020,1,,,,,,61187358,61187731
70077,70020,1,,,,,,61187358,61187843
70077,70020,1,,,,,,61187358,61338972
70077,70020,1,,,,,,61170746,60965377
70077,70020,1,,,,,,61170746,60970897
70077,70020,1,,,,,,61170746,61512386
70077,70020,1,,,,,,61170746,61187731
70077,70020,1,,,,,,61170746,61187843
70077,70020,1,,,,,,61170746,61338972
70077,70020,1,,,,,,61338647,60965377
70077,70020,1,,,,,,61338647,60970897
70077,70020,1,,,,,,61338647,61512386
70077,70020,1,,,,,,61338647,61187731
70077,70020,1,,,,,,61338647,61187843
70077,70020,1,,,,,,61338647,61338972
70077,70021,1,,,,,,61319116,60965396
70077,70021,1,,,,,,61319116,60970982
70077,70021,1,,,,,,61319116,61512521
70077,70021,1,,,,,,61319116,61187732
70077,70021,1,,,,,,61319116,61187925
70077,70021,1,,,,,,61319116,61339054
70077,70021,1,,,,,,61187358,60965396
70077,70021,1,,,,,,61187358,60970982
70077,70021,1,,,,,,61187358,61512521
70077,70021,1,,,,,,61187358,61187732
70077,70021,1,,,,,,61187358,61187925
70077,70021,1,,,,,,61187358,61339054
70077,70021,1,,,,,,61170746,60965396
70077,70021,1,,,,,,61170746,60970982
70077,70021,1,,,,,,61170746,61512521
70077,70021,1,,,,,,61170746,61187732
70077,70021,1,,,,,,61170746,61187925
70077,70021,1,,,,,,61170746,61339054
70077,70021,1,,,,,,61338647,60965396
70077,70021,1,,,,,,61338647,60970982
70077,70021,1,,,,,,61338647,61512521
70077,70021,1,,,,,,61338647,61187732
70077,70021,1,,,,,,61338647,61187925
70077,70021,1,,,,,,61338647,61339054
70078,70020,1,,,,,,61319159,60965377
70078,70020,1,,,,,,61319159,60970897
70078,70020,1,,,,,,61319159,61512386
70078,70020,1,,,,,,61319159,61187731
70078,70020,1,,,,,,61319159,61187843
70078,70020,1,,,,,,61319159,61338972
70078,70020,1,,,,,,61187351,60965377
70078,70020,1,,,,,,61187351,60970897
70078,70020,1,,,,,,61187351,61512386
70078,70020,1,,,,,,61187351,61187731
70078,70020,1,,,,,,61187351,61187843
70078,70020,1,,,,,,61187351,61338972
70078,70020,1,,,,,,61170799,60965377
70078,70020,1,,,,,,61170799,60970897
70078,70020,1,,,,,,61170799,61512386
70078,70020,1,,,,,,61170799,61187731
70078,70020,1,,,,,,61170799,61187843
70078,70020,1,,,,,,61170799,61338972
70078,70020,1,,,,,,61338700,60965377
70078,70020,1,,,,,,61338700,60970897
70078,70020,1,,,,,,61338700,61512386
70078,70020,1,,,,,,61338700,61187731
70078,70020,1,,,,,,61338700,61187843
70078,70020,1,,,,,,61338700,61338972
70093,70261,1,,,,,,61319116,61723432
70093,70261,1,,,,,,61319116,61723628
70093,70261,1,,,,,,61319116,61723125
70093,70261,1,,,,,,61319116,61801628
70093,70261,1,,,,,,61187358,61723432
70093,70261,1,,,,,,61187358,61723628
70093,70261,1,,,,,,61187358,61723125
70093,70261,1,,,,,,61187358,61801628
70093,70261,1,,,,,,61170746,61723432
70093,70261,1,,,,,,61170746,61723628
70093,70261,1,,,,,,61170746,61723125
70093,70261,1,,,,,,61170746,61801628
70093,70261,1,,,,,,61338647,61723432
70093,70261,1,,,,,,61338647,61723628
70093,70261,1,,,,,,61338647,61723125
70093,70261,1,,,,,,61338647,61801628
70093,70261,1,,,,,,62857701,61723432
70093,70261,1,,,,,,62857701,61723628
70093,70261,1,,,,,,62857701,61723125
70093,70261,1,,,,,,62857701,61801628
70093,70261,1,,,,,,62857788,61723432
70093,70261,1,,,,,,62857788,61723628
70093,70261,1,,,,,,62857788,61723125
70093,70261,1,,,,,,62857788,61801628
70093,70261,1,,,,,,62857955,61723432
70093,70261,1,,,,,,62857955,61723628
70093,70261,1,,,,,,62857955,61723125
70093,70261,1,,,,,,62857955,61801628
70196,70075,1,,,,,,61805240,61319116
70196,70075,1,,,,,,61805240,61187358
70196,70075,1,,,,,,61805240,61170746
70196,70075,1,,,,,,61805240,61338647
70196,70075,1,,,,,,61717726,61319116
70196,70075,1,,,,,,61717726,61187358
70196,70075,1,,,,,,61717726,61170746
70196,70075,1,,,,,,61717726,61338647
70196,70075,1,,,,,,62088601,61319116
70196,70075,1,,,,,,62088601,61187358
70196,70075,1,,,,,,62088601,61170746
70196,70075,1,,,,,,62088601,61338647
70196,70075,1,,,,,,61799673,61319116
70196,70075,1,,,,,,61799673,61187358
70196,70075,1,,,,,,61799673,61170746
70196,70075,1,,,,,,61799673,61338647
70196,70076,1,,,,,,61805240,61319159
70196,70076,1,,,,,,61805240,61187351
70196,70076,1,,,,,,61805240,61170799
70196,70076,1,,,,,,61805240,61338700
70196,70076,1,,,,,,61805240,62706527
70196,70076,1,,,,,,61805240,62709707
70196,70076,1,,,,,,61805240,62709702
70196,70076,1,,,,,,61805240,62709705
70196,70076,1,,,,,,61717726,61319159
70196,70076,1,,,,,,61717726,61187351
70196,70076,1,,,,,,61717726,61170799
70196,70076,1,,,,,,61717726,61338700
70196,70076,1,,,,,,61717726,62706527
70196,70076,1,,,,,,61717726,62709707
70196,70076,1,,,,,,61717726,62709702
70196,70076,1,,,,,,61717726,62709705
70196,70076,1,,,,,,62088601,61319159
70196,70076,1,,,,,,62088601,61187351
70196,70076,1,,,,,,62088601,61170799
70196,70076,1,,,,,,62088601,61338700
70196,70076,1,,,,,,62088601,62706527
70196,70076,1,,,,,,62088601,62709707
70196,70076,1,,,,,,62088601,62709702
70196,70076,1,,,,,,62088601,62709705
70196,70076,1,,,,,,61799673,61319159
70196,70076,1,,,,,,61799673,61187351
70196,70076,1,,,,,,61799673,61170799
70196,70076,1,,,,,,61799673,61338700
70196,70076,1,,,,,,61799673,62706527
70196,70076,1,,,,,,61799673,62709707
70196,70076,1,,,,,,61799673,62709702
70196,70076,1,,,,,,61799673,62709705
70196,70197,1,,,,,,61805240,61804478
70196,70197,1,,,,,,61805240,61718074
70196,70197,1,,,,,,61805240,62088864
70196,70197,1,,,,,,61805240,61799936
70196,70197,1,,,,,,61717726,61804478
70196,70197,1,,,,,,61717726,61718074
70196,70197,1,,,,,,61717726,62088864
70196,70197,1,,,,,,61717726,61799936
70196,70197,1,,,,,,62088601,61804478
70196,70197,1,,,,,,62088601,61718074
70196,70197,1,,,,,,62088601,62088864
70196,70197,1,,,,,,62088601,61799936
70196,70197,1,,,,,,61799673,61804478
70196,70197,1,,,,,,61799673,61718074
70196,70197,1,,,,,,61799673,62088864
70196,70197,1,,,,,,61799673,61799936
70196,70198,1,,,,,,61805240,61804969
70196,70198,1,,,,,,61805240,61718107
70196,70198,1,,,,,,61805240,62089201
70196,70198,1,,,,,,61805240,61800273
70196,70198,1,,,,,,61717726,61804969
70196,70198,1,,,,,,61717726,61718107
70196,70198,1,,,,,,61717726,62089201
70196,70198,1,,,,,,61717726,61800273
70196,70198,1,,,,,,62088601,61804969
70196,70198,1,,,,,,62088601,61718107
70196,70198,1,,,,,,62088601,62089201
70196,70198,1,,,,,,62088601,61800273
70196,70198,1,,,,,,61799673,61804969
70196,70198,1,,,,,,61799673,61718107
70196,70198,1,,,,,,61799673,62089201
70196,70198,1,,,,,,61799673,61800273
70196,70200,1,,,,,,61805240,61805026
70196,70200,1,,,,,,61805240,61718156
70196,70200,1,,,,,,61805240,62089146
70196,70200,1,,,,,,61805240,61800218
70196,70200,1,,,,,,61717726,61805026
70196,70200,1,,,,,,61717726,61718156
70196,70200,1,,,,,,61717726,62089146
70196,70200,1,,,,,,61717726,61800218
70196,70200,1,,,,,,62088601,61805026
70196,70200,1,,,,,,62088601,61718156
70196,70200,1,,,,,,62088601,62089146
70196,70200,1,,,,,,62088601,61800218
70196,70200,1,,,,,,61799673,61805026
70196,70200,1,,,,,,61799673,61718156
70196,70200,1,,,,,,61799673,62089146
70196,70200,1,,,,,,61799673,61800218
70196,70200,1,,,,,,61805240,61804779
70196,70200,1,,,,,,61805240,61718361
70196,70200,1,,,,,,61805240,62089065
70196,70200,1,,,,,,61805240,61800137
70196,70200,1,,,,,,61717726,61804779
70196,70200,1,,,,,,61717726,61718361
70196,70200,1,,,,,,61717726,62089065
70196,70200,1,,,,,,61717726,61800137
70196,70200,1,,,,,,62088601,61804779
70196,70200,1,,,,,,62088601,61718361
70196,70200,1,,,,,,62088601,62089065
70196,70200,1,,,,,,62088601,61800137
70196,70200,1,,,,,,61799673,61804779
70196,70200,1,,,,,,61799673,61718361
70196,70200,1,,,,,,61799673,62089065
70196,70200,1,,,,,,61799673,61800137
70197,70075,1,,,,,,61804478,61319116
70197,70075,1,,,,,,61804478,61187358
70197,70075,1,,,,,,61804478,61170746
70197,70075,1,,,,,,61804478,61338647
70197,70075,1,,,,,,61718074,61319116
70197,70075,1,,,,,,61718074,61187358
70197,70075,1,,,,,,61718074,61170746
70197,70075,1,,,,,,61718074,61338647
70197,70075,1,,,,,,62088864,61319116
70197,70075,1,,,,,,62088864,61187358
70197,70075,1,,,,,,62088864,61170746
70197,70075,1,,,,,,62088864,61338647
70197,70075,1,,,,,,61799936,61319116
70197,70075,1,,,,,,61799936,61187358
70197,70075,1,,,,,,61799936,61170746
70197,70075,1,,,,,,61799936,61338647
70197,70076,1,,,,,,61804478,61319159
70197,70076,1,,,,,,61804478,61187351
70197,70076,1,,,,,,61804478,61170799
70197,70076,1,,,,,,61804478,61338700
70197,70076,1,,,,,,61804478,62706527
70197,70076,1,,,,,,61804478,62709707
70197,70076,1,,,,,,61804478,62709702
70197,70076,1,,,,,,61804478,62709705
70197,70076,1,,,,,,61718074,61319159
70197,70076,1,,,,,,61718074,61187351
70197,70076,1,,,,,,61718074,61170799
70197,70076,1,,,,,,61718074,61338700
70197,70076,1,,,,,,61718074,62706527
70197,70076,1,,,,,,61718074,62709707
70197,70076,1,,,,,,61718074,62709702
70197,70076,1,,,,,,61718074,62709705
70197,70076,1,,,,,,62088864,61319159
70197,70076,1,,,,,,62088864,61187351
70197,70076,1,,,,,,62088864,61170799
70197,70076,1,,,,,,62088864,61338700
70197,70076,1,,,,,,62088864,62706527
70197,70076,1,,,,,,62088864,62709707
70197,70076,1,,,,,,62088864,62709702
70197,70076,1,,,,,,62088864,62709705
70197,70076,1,,,,,,61799936,61319159
70197,70076,1,,,,,,61799936,61187351
70197,70076,1,,,,,,61799936,61170799
70197,70076,1,,,,,,61799936,61338700
70197,70076,1,,,,,,61799936,62706527
70197,70076,1,,,,,,61799936,62709707
70197,70076,1,,,,,,61799936,62709702
70197,70076,1,,,,,,61799936,62709705
70197,70196,1,,,,,,61804478,61805240
70197,70196,1,,,,,,61804478,61717726
70197,70196,1,,,,,,61804478,62088601
70197,70196,1,,,,,,61804478,61799673
70197,70196,1,,,,,,61718074,61805240
70197,70196,1,,,,,,61718074,61717726
70197,70196,1,,,,,,61718074,62088601
70197,70196,1,,,,,,61718074,61799673
70197,70196,1,,,,,,62088864,61805240
70197,70196,1,,,,,,62088864,61717726
70197,70196,1,,,,,,62088864,62088601
70197,70196,1,,,,,,62088864,61799673
70197,70196,1,,,,,,61799936,61805240
70197,70196,1,,,,,,61799936,61717726
70197,70196,1,,,,,,61799936,62088601
70197,70196,1,,,,,,61799936,61799673
70197,70198,1,,,,,,61804478,61804969
70197,70198,1,,,,,,61804478,61718107
70197,70198,1,,,,,,61804478,62089201
70197,70198,1,,,,,,61804478,61800273
70197,70198,1,,,,,,61718074,61804969
70197,70198,1,,,,,,61718074,61718107
70197,70198,1,,,,,,61718074,62089201
70197,70198,1,,,,,,61718074,61800273
70197,70198,1,,,,,,62088864,61804969
70197,70198,1,,,,,,62088864,61718107
70197,70198,1,,,,,,62088864,62089201
70197,70198,1,,,,,,62088864,61800273
70197,70198,1,,,,,,61799936,61804969
70197,70198,1,,,,,,61799936,61718107
70197,70198,1,,,,,,61799936,62089201
70197,70198,1,,,,,,61799936,61800273
70197,70200,1,,,,,,61804478,61805026
70197,70200,1,,,,,,61804478,61718156
70197,70200,1,,,,,,61804478,62089146
70197,70200,1,,,,,,61804478,61800218
70197,70200,1,,,,,,61718074,61805026
70197,70200,1,,,,,,61718074,61718156
70197,70200,1,,,,,,61718074,62089146
70197,70200,1,,,,,,61718074,61800218
70197,70200,1,,,,,,62088864,61805026
70197,70200,1,,,,,,62088864,61718156
70197,70200,1,,,,,,62088864,62089146
70197,70200,1,,,,,,62088864,61800218
70197,70200,1,,,,,,61799936,61805026
70197,70200,1,,,,,,61799936,61718156
70197,70200,1,,,,,,61799936,62089146
70197,70200,1,,,,,,61799936,61800218
70197,70200,1,,,,,,61804478,61804779
70197,70200,1,,,,,,61804478,61718361
70197,70200,1,,,,,,61804478,62089065
70197,70200,1,,,,,,61804478,61800137
70197,70200,1,,,,,,61718074,61804779
70197,70200,1,,,,,,61718074,61718361
70197,70200,1,,,,,,61718074,62089065
70197,70200,1,,,,,,61718074,61800137
70197,70200,1,,,,,,62088864,61804779
70197,70200,1,,,,,,62088864,61718361
70197,70200,1,,,,,,62088864,62089065
70197,70200,1,,,,,,62088864,61800137
70197,70200,1,,,,,,61799936,61804779
70197,70200,1,,,,,,61799936,61718361
70197,70200,1,,,,,,61799936,62089065
70197,70200,1,,,,,,61799936,61800137
70198,70075,1,,,,,,61804969,61319116
70198,70075,1,,,,,,61804969,61187358
70198,70075,1,,,,,,61804969,61170746
70198,70075,1,,,,,,61804969,61338647
70198,70075,1,,,,,,61718107,61319116
70198,70075,1,,,,,,61718107,61187358
70198,70075,1,,,,,,61718107,61170746
70198,70075,1,,,,,,61718107,61338647
70198,70075,1,,,,,,62089201,61319116
70198,70075,1,,,,,,62089201,61187358
70198,70075,1,,,,,,62089201,61170746
70198,70075,1,,,,,,62089201,61338647
70198,70075,1,,,,,,61800273,61319116
70198,70075,1,,,,,,61800273,61187358
70198,70075,1,,,,,,61800273,61170746
70198,70075,1,,,,,,61800273,61338647
70198,70076,1,,,,,,61804969,61319159
70198,70076,1,,,,,,61804969,61187351
70198,70076,1,,,,,,61804969,61170799
70198,70076,1,,,,,,61804969,61338700
70198,70076,1,,,,,,61804969,62706527
70198,70076,1,,,,,,61804969,62709707
70198,70076,1,,,,,,61804969,62709702
70198,70076,1,,,,,,61804969,62709705
70198,70076,1,,,,,,61718107,61319159
70198,70076,1,,,,,,61718107,61187351
70198,70076,1,,,,,,61718107,61170799
70198,70076,1,,,,,,61718107,61338700
70198,70076,1,,,,,,61718107,62706527
70198,70076,1,,,,,,61718107,62709707
70198,70076,1,,,,,,61718107,62709702
70198,70076,1,,,,,,61718107,62709705
70198,70076,1,,,,,,62089201,61319159
70198,70076,1,,,,,,62089201,61187351
70198,70076,1,,,,,,62089201,61170799
70198,70076,1,,,,,,62089201,61338700
70198,70076,1,,,,,,62089201,62706527
70198,70076,1,,,,,,62089201,62709707
70198,70076,1,,,,,,62089201,62709702
70198,70076,1,,,,,,62089201,62709705
70198,70076,1,,,,,,61800273,61319159
70198,70076,1,,,,,,61800273,61187351
70198,70076,1,,,,,,61800273,61170799
70198,70076,1,,,,,,61800273,61338700
70198,70076,1,,,,,,61800273,62706527
70198,70076,1,,,,,,61800273,62709707
70198,70076,1,,,,,,61800273,62709702
70198,70076,1,,,,,,61800273,62709705
70198,70196,1,,,,,,61804969,61805240
70198,70196,1,,,,,,61804969,61717726
70198,70196,1,,,,,,61804969,62088601
70198,70196,1,,,,,,61804969,61799673
70198,70196,1,,,,,,61718107,61805240
70198,70196,1,,,,,,61718107,61717726
70198,70196,1,,,,,,61718107,62088601
70198,70196,1,,,,,,61718107,61799673
70198,70196,1,,,,,,62089201,61805240
70198,70196,1,,,,,,62089201,61717726
70198,70196,1,,,,,,62089201,62088601
70198,70196,1,,,,,,62089201,61799673
70198,70196,1,,,,,,61800273,61805240
70198,70196,1,,,,,,61800273,61717726
70198,70196,1,,,,,,61800273,62088601
70198,70196,1,,,,,,61800273,61799673
70198,70197,1,,,,,,61804969,61804478
70198,70197,1,,,,,,61804969,61718074
70198,70197,1,,,,,,61804969,62088864
70198,70197,1,,,,,,61804969,61799936
70198,70197,1,,,,,,61718107,61804478
70198,70197,1,,,,,,61718107,61718074
70198,70197,1,,,,,,61718107,62088864
70198,70197,1,,,,,,61718107,61799936
70198,70197,1,,,,,,62089201,61804478
70198,70197,1,,,,,,62089201,61718074
70198,70197,1,,,,,,62089201,62088864
70198,70197,1,,,,,,62089201,61799936
70198,70197,1,,,,,,61800273,61804478
70198,70197,1,,,,,,61800273,61718074
70198,70197,1,,,,,,61800273,62088864
70198,70197,1,,,,,,61800273,61799936
70198,70200,1,,,,,,61804969,61805026
70198,70200,1,,,,,,61804969,61718156
70198,70200,1,,,,,,61804969,62089146
70198,70200,1,,,,,,61804969,61800218
70198,70200,1,,,,,,61718107,61805026
70198,70200,1,,,,,,61718107,61718156
70198,70200,1,,,,,,61718107,62089146
70198,70200,1,,,,,,61718107,61800218
70198,70200,1,,,,,,62089201,61805026
70198,70200,1,,,,,,62089201,61718156
70198,70200,1,,,,,,62089201,62089146
70198,70200,1,,,,,,62089201,61800218
70198,70200,1,,,,,,61800273,61805026
70198,70200,1,,,,,,61800273,61718156
70198,70200,1,,,,,,61800273,62089146
70198,70200,1,,,,,,61800273,61800218
70198,70200,1,,,,,,61804969,61804779
70198,70200,1,,,,,,61804969,61718361
70198,70200,1,,,,,,61804969,62089065
70198,70200,1,,,,,,61804969,61800137
70198,70200,1,,,,,,61718107,61804779
70198,70200,1,,,,,,61718107,61718361
70198,70200,1,,,,,,61718107,62089065
70198,70200,1,,,,,,61718107,61800137
70198,70200,1,,,,,,62089201,61804779
70198,70200,1,,,,,,62089201,61718361
70198,70200,1,,,,,,62089201,62089065
70198,70200,1,,,,,,62089201,61800137
70198,70200,1,,,,,,61800273,61804779
70198,70200,1,,,,,,61800273,61718361
70198,70200,1,,,,,,61800273,62089065
70198,70200,1,,,,,,61800273,61800137
70200,70075,1,,,,,,61805026,61319116
70200,70075,1,,,,,,61805026,61187358
70200,70075,1,,,,,,61805026,61170746
70200,70075,1,,,,,,61805026,61338647
70200,70075,1,,,,,,61718156,61319116
70200,70075,1,,,,,,61718156,61187358
70200,70075,1,,,,,,61718156,61170746
70200,70075,1,,,,,,61718156,61338647
70200,70075,1,,,,,,62089146,61319116
70200,70075,1,,,,,,62089146,61187358
70200,70075,1,,,,,,62089146,61170746
70200,70075,1,,,,,,62089146,61338647
70200,70075,1,,,,,,61800218,61319116
70200,70075,1,,,,,,61800218,61187358
70200,70075,1,,,,,,61800218,61170746
70200,70075,1,,,,,,61800218,61338647
70200,70075,1,,,,,,61804779,61319116
70200,70075,1,,,,,,61804779,61187358
70200,70075,1,,,,,,61804779,61170746
70200,70075,1,,,,,,61804779,61338647
70200,70075,1,,,,,,61718361,61319116
70200,70075,1,,,,,,61718361,61187358
70200,70075,1,,,,,,61718361,61170746
70200,70075,1,,,,,,61718361,61338647
70200,70075,1,,,,,,62089065,61319116
70200,70075,1,,,,,,62089065,61187358
70200,70075,1,,,,,,62089065,61170746
70200,70075,1,,,,,,62089065,61338647
70200,70075,1,,,,,,61800137,61319116
70200,70075,1,,,,,,61800137,61187358
70200,70075,1,,,,,,61800137,61170746
70200,70075,1,,,,,,61800137,61338647
70200,70076,1,,,,,,61805026,61319159
70200,70076,1,,,,,,61805026,61187351
70200,70076,1,,,,,,61805026,61170799
70200,70076,1,,,,,,61805026,61338700
70200,70076,1,,,,,,61805026,62706527
70200,70076,1,,,,,,61805026,62709707
70200,70076,1,,,,,,61805026,62709702
70200,70076,1,,,,,,61805026,62709705
70200,70076,1,,,,,,61718156,61319159
70200,70076,1,,,,,,61718156,61187351
70200,70076,1,,,,,,61718156,61170799
70200,70076,1,,,,,,61718156,61338700
70200,70076,1,,,,,,61718156,62706527
70200,70076,1,,,,,,61718156,62709707
70200,70076,1,,,,,,61718156,62709702
70200,70076,1,,,,,,61718156,62709705
70200,70076,1,,,,,,62089146,61319159
70200,70076,1,,,,,,62089146,61187351
70200,70076,1,,,,,,62089146,61170799
70200,70076,1,,,,,,62089146,61338700
70200,70076,1,,,,,,62089146,62706527
70200,70076,1,,,,,,62089146,62709707
70200,70076,1,,,,,,62089146,62709702
70200,70076,1,,,,,,62089146,62709705
70200,70076,1,,,,,,61800218,61319159
70200,70076,1,,,,,,61800218,61187351
70200,70076,1,,,,,,61800218,61170799
70200,70076,1,,,,,,61800218,61338700
70200,70076,1,,,,,,61800218,62706527
70200,70076,1,,,,,,61800218,62709707
70200,70076,1,,,,,,61800218,62709702
70200,70076,1,,,,,,61800218,62709705
70200,70076,1,,,,,,61804779,61319159
70200,70076,1,,,,,,61804779,61187351
70200,70076,1,,,,,,61804779,61170799
70200,70076,1,,,,,,61804779,61338700
70200,70076,1,,,,,,61804779,62706527
70200,70076,1,,,,,,61804779,62709707
70200,70076,1,,,,,,61804779,62709702
70200,70076,1,,,,,,61804779,62709705
70200,70076,1,,,,,,61718361,61319159
70200,70076,1,,,,,,61718361,61187351
70200,70076,1,,,,,,61718361,61170799
70200,70076,1,,,,,,61718361,61338700
70200,70076,1,,,,,,61718361,62706527
70200,70076,1,,,,,,61718361,62709707
70200,70076,1,,,,,,61718361,62709702
70200,70076,1,,,,,,61718361,62709705
70200,70076,1,,,,,,62089065,61319159
70200,70076,1,,,,,,62089065,61187351
70200,70076,1,,,,,,62089065,61170799
70200,70076,1,,,,,,62089065,61338700
70200,70076,1,,,,,,62089065,62706527
70200,70076,1,,,,,,62089065,62709707
70200,70076,1,,,,,,62089065,62709702
70200,70076,1,,,,,,62089065,62709705
70200,70076,1,,,,,,61800137,61319159
70200,70076,1,,,,,,61800137,61187351
70200,70076,1,,,,,,61800137,61170799
70200,70076,1,,,,,,61800137,61338700
70200,70076,1,,,,,,61800137,62706527
70200,70076,1,,,,,,61800137,62709707
70200,70076,1,,,,,,61800137,62709702
70200,70076,1,,,,,,61800137,62709705
70200,70196,1,,,,,,61805026,61805240
70200,70196,1,,,,,,61805026,61717726
70200,70196,1,,,,,,61805026,62088601
70200,70196,1,,,,,,61805026,61799673
70200,70196,1,,,,,,61718156,61805240
70200,70196,1,,,,,,61718156,61717726
70200,70196,1,,,,,,61718156,62088601
70200,70196,1,,,,,,61718156,61799673
70200,70196,1,,,,,,62089146,61805240
70200,70196,1,,,,,,62089146,61717726
70200,70196,1,,,,,,62089146,62088601
70200,70196,1,,,,,,62089146,61799673
70200,70196,1,,,,,,61800218,61805240
70200,70196,1,,,,,,61800218,61717726
70200,70196,1,,,,,,61800218,62088601
70200,70196,1,,,,,,61800218,61799673
70200,70196,1,,,,,,61804779,61805240
70200,70196,1,,,,,,61804779,61717726
70200,70196,1,,,,,,61804779,62088601
70200,70196,1,,,,,,61804779,61799673
70200,70196,1,,,,,,61718361,61805240
70200,70196,1,,,,,,61718361,61717726
70200,70196,1,,,,,,61718361,62088601
70200,70196,1,,,,,,61718361,61799673
70200,70196,1,,,,,,62089065,61805240
70200,70196,1,,,,,,62089065,61717726
70200,70196,1,,,,,,62089065,62088601
70200,70196,1,,,,,,62089065,61799673
70200,70196,1,,,,,,61800137,61805240
70200,70196,1,,,,,,61800137,61717726
70200,70196,1,,,,,,61800137,62088601
70200,70196,1,,,,,,61800137,61799673
70200,70197,1,,,,,,61805026,61804478
70200,70197,1,,,,,,61805026,61718074
70200,70197,1,,,,,,61805026,62088864
70200,70197,1,,,,,,61805026,61799936
70200,70197,1,,,,,,61718156,61804478
70200,70197,1,,,,,,61718156,61718074
70200,70197,1,,,,,,61718156,62088864
70200,70197,1,,,,,,61718156,61799936
70200,70197,1,,,,,,62089146,61804478
70200,70197,1,,,,,,62089146,61718074
70200,70197,1,,,,,,62089146,62088864
